time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4800000000000026,-7.369398130829614,8.106913167456094,6.914569553992757,0.8896563263393809,0.6913403481400513,0.0,-7.33360313467322,7.672332804597951,-0.2640459086008815,0.6735710946424329,0.46688625847438886,0.0,474.4511062761788,473.4678934854266,472.1881535689551,474.20934281631696
3.5400000000000027,-7.816096532604891,8.572663348589812,6.886722153339398,0.93072745369569,0.7200038936538826,0.0,-7.555508145768354,7.851193096872822,-0.6668483293978573,0.6956053332842511,0.48870389148270177,0.0,440.3932183847686,440.69533528517303,440.2153719930133,439.99774394546046
3.6000000000000028,-8.275222482379743,9.048192112151327,6.833710152045791,0.9727107201181102,0.7501775767555436,0.0,-7.7477995893867115,7.998313161850403,-1.1023734705026447,0.7039196805954462,0.5172487385991006,0.0,428.20621205953853,429.07118917965477,428.3559332644159,426.8589433985488
3.660000000000003,-8.748779655336238,9.53496191635243,6.755963236375033,1.0160809890115976,0.7819086321324011,0.0,-8.035708469828394,8.224702689472737,-1.492718091218637,0.7419950119954984,0.5406280457354219,0.0,476.87346503952915,477.0041178640197,478.1529738239037,478.9722248199519
3.720000000000003,-9.23920602744613,10.034738798137546,6.654078239628918,1.0617128097820565,0.8143802727871954,0.0,-8.309851720753466,8.431772609455303,-1.906723341555334,0.7793029836571356,0.5418319513564597,0.0,478.2332498658333,476.4818591888563,476.761206783709,477.3947257979233
3.780000000000003,-9.743020261045263,10.544217784102116,6.525527986878603,1.110068075465005,0.847533507840792,0.0,-8.482390055925324,8.549008236075977,-2.38012182850684,0.8327949706131237,0.5634194702242715,0.0,437.90175831566995,437.8675580784357,436.1361817437332,438.3112059308509
3.840000000000003,-10.256912336916209,11.060395326193222,6.368233707191329,1.1608273619937943,0.8814727972363121,0.0,-8.64560779456769,8.654996442574607,-2.864706793052306,0.8593429259668045,0.5679582303805409,0.0,439.24353502526276,437.6103714405609,438.5653382152995,438.18231685918903
3.900000000000003,-10.779989446952326,11.58235824678333,6.181460361494068,1.2138844441804055,0.915776606236177,0.0,-8.78853073175589,8.741956570602147,-3.362441920068587,0.9094636156000523,0.5755816940143753,0.0,435.1917351019034,433.7906705843928,434.02730172622586,435.6755390950624
3.960000000000003,-11.313174443879834,12.110523752032089,5.965046576271622,1.2690235516804718,0.9514580003238375,0.0,-8.981948049522533,8.861016472565172,-3.8532037316281764,0.9286642049995008,0.6140407329845184,0.0,461.0097055084748,462.15438160648307,462.1700365109751,460.83621185391814
4.020000000000002,-11.855997837743116,12.644313087042633,5.718531611164868,1.3261859932393492,0.9885944903540906,0.0,-9.110354571938313,8.930076721703246,-4.365038395433665,0.9769802849455643,0.6239334562125961,0.0,441.74315097452865,440.34705694254956,440.30604960421374,441.50892163063435
